x, y, validity, timestamp (us)
59.4514, 132.397, 1, 177180410927
57.8566, 114.17, 1, 177180440982
55.4989, 101.205, 1, 177180471329
54.603, 91.5454, 1, 177180501385
53.3145, 83.824, 1, 177180531722
52.5002, 79.5435, 1, 177180561779
51.7443, 77.3174, 1, 177180592125
50.8593, 75.3185, 1, 177180622470
50.4107, 74.1121, 1, 177180652526
50.4768, 73.2456, 1, 177180682767
51.0245, 75.0516, 1, 177180712920
51.3328, 76.8779, 1, 177180743266
51.1228, 77.8087, 1, 177180773330
51.3357, 78.7201, 1, 177180803685
51.5269, 79.7755, 1, 177180833742
51.8097, 80.9717, 1, 177180864088
52.5655, 82.7387, 1, 177180894135
53.1618, 83.9511, 1, 177180924500
53.8002, 86.1876, 1, 177180954574
54.7891, 88.5608, 1, 177180984911
56.32, 90.4276, 1, 177181014967
57.5238, 91.7334, 1, 177181045313
58.1195, 92.5217, 1, 177181075369
58.3641, 94.1708, 1, 177181105715
58.3937, 95.0904, 1, 177181135849
58.4166, 95.9122, 1, 177181166090
58.4834, 96.7223, 1, 177181196147
58.8417, 97.2231, 1, 177181226492
58.8364, 97.5198, 1, 177181256857
58.8633, 97.8235, 1, 177181286903
58.3823, 98.1617, 1, 177181317056
57.6305, 98.646, 1, 177181347315
57.4656, 100.474, 1, 177181377459
57.7179, 102.688, 1, 177181407707
58.0624, 105.207, 1, 177181437860
57.7545, 107.77, 1, 177181468110
57.4998, 108.625, 1, 177181498456
57.5055, 109.572, 1, 177181528609
57.3025, 110.892, 1, 177181558868
57.0534, 111.976, 1, 177181588923
57.3483, 113.035, 1, 177181619269
58.1337, 113.551, 1, 177181649422
58.6571, 113.855, 1, 177181679672
58.8684, 114.172, 1, 177181709825
58.3957, 114.11, 1, 177181740092
58.1531, 113.971, 1, 177181770149
58.2309, 113.92, 1, 177181800513
58.0657, 114.156, 1, 177181830666
57.6867, 114.31, 1, 177181860906
57.7605, 114.712, 1, 177181891069
57.7002, 114.934, 1, 177181921317
57.577, 115.099, 1, 177181951479
57.6405, 115.305, 1, 177181981729
57.7278, 115.304, 1, 177182012103
57.7926, 115.207, 1, 177182042177
57.8205, 115.563, 1, 177182072329
60.9244, 116.656, 1, 177182102561
106.421, 129.773, 1, 177182132907
191.497, 155.456, 1, 177182163041
263.694, 180.326, 1, 177182193369
312.001, 197.436, 1, 177182223444
340.924, 207.796, 1, 177182253781
357.423, 212.278, 1, 177182283827
366.019, 209.263, 1, 177182314182
328.55, 195.044, 1, 177182344239
313.727, 189.814, 1, 177182374479
281.594, 177.974, 1, 177182404631
239.912, 164.201, 1, 177182434881
203.944, 152.841, 1, 177182465016
175.252, 142.508, 1, 177182495361
154.922, 134.827, 1, 177182525418
141.017, 129.651, 1, 177182555658
120.014, 127.821, 1, 177182585801
101.963, 126.746, 1, 177182616138
89.0402, 125.181, 1, 177182646185
79.6792, 123.706, 1, 177182676522
72.9049, 124.198, 1, 177182706578
68.5469, 124.694, 1, 177182736915
64.6178, 124.51, 1, 177182767165
62.3741, 125.06, 1, 177182797308
59.9908, 125.505, 1, 177182827558
58.7383, 126.581, 1, 177182857701
57.1753, 127.159, 1, 177182887941
56.5619, 127.597, 1, 177182918094
56.0534, 128.112, 1, 177182948344
54.9017, 127.383, 1, 177182978487
53.6088, 127.23, 1, 177183008745
52.7218, 127.754, 1, 177183038907
52.2483, 128.016, 1, 177183069157
52.1096, 128.185, 1, 177183099319
52.0022, 128.228, 1, 177183129656
51.8625, 128.123, 1, 177183159731
51.9735, 128.091, 1, 177183190068
52.0119, 128.05, 1, 177183220123
51.3035, 127.891, 1, 177183250478
51.0739, 127.604, 1, 177183280526
51.3982, 127.698, 1, 177183310872
51.4747, 127.24, 1, 177183340937
51.6051, 127.046, 1, 177183371283
51.7204, 127.087, 1, 177183401533
51.6979, 127.318, 1, 177183431685
51.633, 127.312, 1, 177183462040
51.9537, 127.286, 1, 177183492097
144.415, 157.955, 1, 177183522364
397.319, 267.935, 1, 177183552692
590.94, 352.553, 1, 177183582826
687.076, 394.989, 1, 177183613163
731.553, 412.458, 1, 177183643220
750.779, 420.667, 1, 177183673566
759.76, 425.473, 1, 177183703621
765.358, 427.873, 1, 177183733958
768.534, 428.494, 1, 177183764006
770.799, 427.547, 1, 177183794361
774.445, 426.775, 1, 177183824495
819.727, 438.415, 1, 177183854745
879.502, 456.949, 1, 177183884861
924.953, 469.673, 1, 177183915091
954.045, 479.217, 1, 177183945437
972.178, 486.226, 1, 177183975599
985.078, 490.37, 1, 177184005936
993.383, 493.709, 1, 177184035993
998.516, 495.453, 1, 177184066241
1001.91, 497.88, 1, 177184096385
1005.17, 498.942, 1, 177184126653
1005.86, 500.222, 1, 177184156742
1006.63, 501.067, 1, 177184187097
1006.61, 501.798, 1, 177184217163
1003.63, 507.226, 1, 177184247536
999.192, 513.31, 1, 177184277583
994.995, 518.848, 1, 177184307883
992.215, 523.821, 1, 177184338142
988.677, 528.385, 1, 177184368304
985.628, 531.78, 1, 177184398475
978.18, 535.622, 1, 177184428724
969.21, 539.405, 1, 177184458996
960.99, 542.396, 1, 177184489158
954.04, 544.693, 1, 177184519224
948.453, 545.456, 1, 177184549598
944.957, 546.03, 1, 177184579732
942.175, 547.416, 1, 177184609982
939.071, 547.584, 1, 177184640028
936.653, 547.853, 1, 177184670365
935.477, 547.603, 1, 177184700596
934.914, 547.33, 1, 177184730740
934.157, 547.426, 1, 177184760777
932.946, 546.732, 1, 177184791123
932.129, 545.962, 1, 177184821432
931.574, 545.464, 1, 177184851585
930.676, 544.677, 1, 177184881826
929.855, 543.981, 1, 177184911969
928.813, 543.518, 1, 177184942210
927.698, 543.027, 1, 177184972363
926.565, 541.957, 1, 177185002602
925.499, 540.274, 1, 177185032718
923.372, 539.805, 1, 177185062968
921.97, 539.59, 1, 177185093112
920.453, 538.869, 1, 177185123458
919.02, 537.825, 1, 177185153504
917.598, 536.854, 1, 177185183859
916.288, 535.619, 1, 177185213907
915.14, 534.619, 1, 177185244157
913.773, 533.458, 1, 177185274309
912.732, 532.868, 1, 177185304558
911.771, 532.585, 1, 177185334711
911.344, 532.431, 1, 177185365057
911.173, 532.294, 1, 177185395123
910.935, 532.235, 1, 177185425478
910.694, 532.446, 1, 177185455576
910.58, 532.379, 1, 177185485833
910.596, 532.439, 1, 177185516005
910.541, 532.455, 1, 177185546255
910.316, 532.358, 1, 177185576311
910.379, 532.397, 1, 177185606657
910.44, 532.47, 1, 177185636994
910.497, 532.403, 1, 177185667049
910.568, 532.418, 1, 177185697193
910.57, 532.387, 1, 177185727443
910.614, 532.488, 1, 177185757807
910.756, 532.988, 1, 177185787844
911.09, 533.78, 1, 177185818181
911.167, 534.381, 1, 177185848238
911.251, 534.625, 1, 177185878584
911.398, 534.876, 1, 177185908641
911.735, 535.232, 1, 177185939005
911.659, 535.388, 1, 177185969149
911.713, 535.74, 1, 177185999397
911.696, 536.225, 1, 177186029550
911.582, 536.171, 1, 177186059800
911.608, 535.924, 1, 177186089953
911.879, 535.604, 1, 177186120192
911.934, 535.219, 1, 177186150345
912.101, 534.896, 1, 177186180595
912.484, 534.264, 1, 177186210670
912.56, 533.865, 1, 177186240998
912.847, 533.686, 1, 177186271150
913.498, 533.064, 1, 177186301417
913.839, 532.485, 1, 177186331474
914.507, 531.996, 1, 177186361820
915.193, 531.556, 1, 177186391973
916.147, 530.98, 1, 177186422222
917.289, 530.333, 1, 177186452260
918.521, 529.294, 1, 177186482569
919.366, 528.382, 1, 177186512722
920.563, 527.807, 1, 177186542972
921.572, 527.701, 1, 177186573115
922.304, 527.634, 1, 177186603364
923.5, 527.53, 1, 177186633728
924.354, 527.607, 1, 177186663767
925.017, 527.507, 1, 177186693920
925.328, 527.627, 1, 177186724247
925.941, 527.996, 1, 177186754303
926.567, 528.429, 1, 177186784667
927.46, 528.82, 1, 177186814917
927.83, 529.288, 1, 177186845070
928.466, 530.018, 1, 177186875301
928.973, 530.936, 1, 177186905454
928.429, 533.293, 1, 177186935703
927.53, 535.908, 1, 177186965874
926.803, 538.251, 1, 177186996124
926.016, 540.504, 1, 177187026258
925.032, 542.375, 1, 177187056507
924.368, 543.852, 1, 177187086669
923.645, 545.851, 1, 177187116919
923.167, 547.534, 1, 177187147072
922.056, 548.348, 1, 177187177427
921.443, 548.599, 1, 177187207483
921.386, 548.769, 1, 177187237829
921.721, 549.06, 1, 177187267885
922.094, 549.267, 1, 177187298126
922.253, 549.643, 1, 177187328462
922.415, 549.802, 1, 177187358643
922.355, 550.121, 1, 177187388698
922.328, 550.508, 1, 177187419044
922.383, 550.531, 1, 177187449294
922.077, 550.447, 1, 177187479447
922.137, 550.337, 1, 177187509697
923.61, 549.437, 1, 177187539831
926.001, 547.659, 1, 177187570080
925.654, 548.981, 1, 177187600426
922.103, 563.336, 1, 177187630772
920.845, 568.011, 1, 177187660943
922.387, 563.601, 1, 177187691165
923.152, 561.515, 1, 177187721248
923.713, 560.304, 1, 177187751594
923.779, 559.043, 1, 177187781747
924.123, 557.414, 1, 177187811804
924.669, 555.371, 1, 177187842150
925.205, 553.493, 1, 177187872206
925.535, 552.111, 1, 177187902455
925.983, 550.681, 1, 177187932608
926.206, 548.992, 1, 177187962876
926.399, 546.964, 1, 177187993029
926.878, 545.584, 1, 177188023278
927.262, 544.833, 1, 177188053431
927.347, 544.285, 1, 177188083680
927.296, 543.703, 1, 177188113824
927.256, 542.973, 1, 177188144083
927.767, 541.889, 1, 177188174236
928.075, 541.154, 1, 177188204485
928.372, 540.887, 1, 177188234619
928.921, 540.479, 1, 177188264965
929.119, 540.044, 1, 177188295022
929.274, 540.171, 1, 177188325270
929.539, 540.425, 1, 177188355423
929.594, 540.488, 1, 177188385769
929.749, 540.448, 1, 177188416019
929.975, 540.257, 1, 177188446048
930.082, 540.027, 1, 177188476201
930.199, 539.994, 1, 177188506547
930.504, 540.203, 1, 177188536602
930.603, 540.387, 1, 177188566948
930.907, 540.439, 1, 177188597198
931.367, 540.551, 1, 177188627351
931.882, 540.666, 1, 177188657600
932.262, 540.562, 1, 177188687753
932.378, 540.529, 1, 177188718003
932.665, 540.901, 1, 177188748164
932.841, 541.329, 1, 177188778423
933.151, 541.124, 1, 177188808613
933.458, 541.109, 1, 177188838862
933.765, 540.897, 1, 177188869217
934.024, 540.736, 1, 177188899379
934.168, 540.67, 1, 177188929427
934.359, 540.587, 1, 177188959657
934.625, 540.302, 1, 177188989800
934.857, 539.906, 1, 177189020165
935.289, 539.514, 1, 177189050415
935.731, 539.142, 1, 177189080558
935.859, 538.761, 1, 177189110808
935.352, 538.98, 1, 177189140961
934.943, 539.285, 1, 177189171200
934.472, 539.994, 1, 177189201335
933.494, 540.773, 1, 177189231575
932.721, 541.606, 1, 177189261728
932.193, 542.168, 1, 177189291996
931.886, 542.454, 1, 177189322148
931.635, 542.866, 1, 177189352389
931.248, 543.193, 1, 177189382542
930.429, 543.598, 1, 177189412888
929.743, 543.93, 1, 177189442917
929.126, 544.292, 1, 177189473165
928.48, 545.021, 1, 177189503318
927.709, 545.608, 1, 177189533664
926.962, 546.373, 1, 177189563721
926.315, 547.045, 1, 177189594067
926, 547.606, 1, 177189624122
926.017, 548.033, 1, 177189654469
925.855, 548.215, 1, 177189684737
926.035, 548.145, 1, 177189714889
925.867, 548.002, 1, 177189745176
925.475, 547.691, 1, 177189775329
924.838, 547.255, 1, 177189805569
924.74, 546.774, 1, 177189835721
925.61, 546.523, 1, 177189865971
926.625, 546.232, 1, 177189896124
927.57, 546.215, 1, 177189926363
928.425, 546.179, 1, 177189956507
929.064, 546.206, 1, 177189986757
930.061, 546.04, 1, 177190016901
930.964, 545.73, 1, 177190047150
931.722, 545.189, 1, 177190077303
932.247, 544.837, 1, 177190107552
931.75, 545.161, 1, 177190137696
931.444, 545.287, 1, 177190167945
931.227, 545.375, 1, 177190198291
931.038, 545.359, 1, 177190228444
930.81, 545.287, 1, 177190258491
930.618, 545.337, 1, 177190288836
930.518, 545.401, 1, 177190318893
930.128, 545.278, 1, 177190349239
929.745, 545.058, 1, 177190379296
929.594, 544.963, 1, 177190409642
929.778, 545.079, 1, 177190439890
929.73, 545.301, 1, 177190470043
930.016, 545.471, 1, 177190500100
930.297, 545.811, 1, 177190530446
930.322, 546.01, 1, 177190560511
930.424, 546.368, 1, 177190590857
942.797, 559.503, 1, 177190621009
967.886, 585.38, 1, 177190651259
992.555, 611.064, 1, 177190681509
1014.41, 632.521, 1, 177190711671
1030.69, 647.944, 1, 177190741901
1040.32, 657.089, 1, 177190772054
1047.34, 663.169, 1, 177190802304
1052.45, 665.052, 1, 177190832457
1055.79, 666.061, 1, 177190862706
1057.88, 666.266, 1, 177190892858
1058.64, 667.553, 1, 177190923186
1060.13, 668.461, 1, 177190953436
1060.93, 668.927, 1, 177190983589
1060.35, 669.524, 1, 177191013848
1033.96, 668.323, 1, 177191044001
981.097, 666.892, 1, 177191074153
926.304, 663, 1, 177191104402
884.627, 660.079, 1, 177191134486
852.969, 657.276, 1, 177191164823
830.681, 655.684, 1, 177191194976
858.987, 658.13, 1, 177191225225
878.656, 660.078, 1, 177191255484
887.179, 661.328, 1, 177191285627
901.059, 662.346, 1, 177191315877
918.876, 662.83, 1, 177191346030
937.436, 663.272, 1, 177191376279
953.54, 664.606, 1, 177191406431
966.935, 666.195, 1, 177191436759
977.073, 666.304, 1, 177191466816
987.472, 666.722, 1, 177191497180
1003.95, 670.587, 1, 177191527236
1016.14, 674.445, 1, 177191557485
1025.26, 677.975, 1, 177191587638
1032.46, 681.209, 1, 177191617984
1038.67, 684.095, 1, 177191648050
1043.45, 685.532, 1, 177191678396
1046.45, 686.602, 1, 177191708452
1048.65, 688.617, 1, 177191738798
1047.88, 689.067, 1, 177191769029
1046.82, 689.178, 1, 177191799200
1046.2, 689.136, 1, 177191829458
1045.79, 689.349, 1, 177191859602
1045.5, 689.168, 1, 177191889852
1045.35, 688.995, 1, 177191920014
1045.24, 688.908, 1, 177191950263
1048.73, 689.641, 1, 177191980398
1056.42, 690.25, 1, 177192010647
1065.02, 690.435, 1, 177192040799
1073.8, 690.649, 1, 177192071049
1081.41, 690.824, 1, 177192101202
1088.57, 692.085, 1, 177192131442
1094.65, 693.039, 1, 177192161788
1099.35, 692.991, 1, 177192191844
1103.42, 691.309, 1, 177192221997
1115.89, 691.529, 1, 177192252343
1132.25, 692.815, 1, 177192282593
1146.41, 693.818, 1, 177192312897
1158.63, 695.557, 1, 177192342995
1167.1, 695.14, 1, 177192373396
1173.61, 694.871, 1, 177192403397
1178.77, 696.301, 1, 177192433701
1193.62, 697.392, 1, 177192463799
1211.55, 697.549, 1, 177192494104
1227.06, 697.456, 1, 177192524201
1240.4, 698.218, 1, 177192554506
1248.97, 698.042, 1, 177192584613
1254.41, 696.789, 1, 177192615110
1259.24, 696.15, 1, 177192645015
1262.69, 695.83, 1, 177192675370
1265.81, 695.353, 1, 177192705467
1268.92, 694.828, 1, 177192735966
1273.65, 695.054, 1, 177192765773
1278.21, 696.345, 1, 177192796367
1281.43, 697.148, 1, 177192826272
1283.7, 697.773, 1, 177192856522
1285.72, 697.964, 1, 177192886923
1286.93, 697.778, 1, 177192916933
1288.99, 696.977, 1, 177192947095
1290.9, 688.887, 1, 177192977344
1291.57, 636.957, 1, 177193007497
1292.2, 562.822, 1, 177193037852
1293.97, 510.793, 1, 177193067835
1294.95, 477.486, 1, 177193098236
1295.43, 456.108, 1, 177193128237
1295.62, 444.767, 1, 177193158564
1296.05, 437.536, 1, 177193188621
1295.96, 433.277, 1, 177193218976
1293.58, 431.862, 1, 177193249033
1277.17, 428.099, 1, 177193279434
1262.21, 425.134, 1, 177193309434
1251.16, 424.21, 1, 177193340029
1243.37, 422.187, 1, 177193369933
1238.01, 422.089, 1, 177193400431
1232.51, 420.288, 1, 177193430317
1228.49, 418.408, 1, 177193460884
1226.02, 418.023, 1, 177193490700
1223.85, 418.377, 1, 177193521199
1222.59, 418.154, 1, 177193551030
1213.41, 419.27, 1, 177193581624
1198.75, 421.589, 1, 177193611721
1185.01, 423.887, 1, 177193642027
1173.47, 425.632, 1, 177193671922
1163.41, 427.082, 1, 177193702516
1155.49, 428.292, 1, 177193732516
1154.79, 428.321, 1, 177193762821
1159.21, 428.73, 1, 177193792919
1161.79, 429.87, 1, 177193823223
1163.39, 430.791, 1, 177193853321
1164.54, 430.689, 1, 177193883740
1165.45, 430.484, 1, 177193913742
1166.26, 430.634, 1, 177193944143
1167.1, 430.706, 1, 177193974153
1170.3, 430.643, 1, 177194004555
1192.64, 420.524, 1, 177194034555
1231.6, 399.679, 1, 177194064892
1267.54, 382.867, 1, 177194094893
1296.31, 368.604, 1, 177194125294
1317.11, 360.901, 1, 177194155295
1329.22, 355.316, 1, 177194185696
1336.21, 352.021, 1, 177194215794
1343.06, 347.49, 1, 177194246099
1346.93, 345.526, 1, 177194276196
1350.59, 343.542, 1, 177194306501
1362.63, 334.431, 1, 177194336599
1374.64, 324.195, 1, 177194367096
1383.76, 318.091, 1, 177194397497
1390.58, 313.64, 1, 177194427489
1395.95, 309.199, 1, 177194457891
1405.7, 306.622, 1, 177194487891
1471.63, 294.176, 1, 177194517796
1559.7, 276.218, 1, 177194548294
1626.87, 265.85, 1, 177194578695
1669.1, 259.415, 1, 177194608696
1695.24, 255.964, 1, 177194639097
1709.89, 253.17, 1, 177194669098
1718.13, 251.067, 1, 177194699499
1723, 247.864, 1, 177194729500
1726.91, 245.65, 1, 177194759902
1730.04, 243.609, 1, 177194789902
1732.37, 241.269, 1, 177194820303
1734.73, 239.592, 1, 177194850305
1730.96, 243.141, 1, 177194880706
1727.44, 246.418, 1, 177194911204
1725.57, 248.88, 1, 177194941099
1724.25, 250.631, 1, 177194971694
1722.73, 252.21, 1, 177195001492
1720.58, 253.7, 1, 177195032086
1718.83, 254.834, 1, 177195061913
1726.68, 341.398, 1, 177195092507
1739.13, 550.644, 1, 177195122540
1747.32, 695.274, 1, 177195152531
1747.58, 766.224, 1, 177195182951
1748.52, 794.895, 1, 177195212943
1747.47, 807.081, 1, 177195243248
1747.04, 813.05, 1, 177195273318
1746.29, 819.796, 1, 177195303913
1709.08, 842.056, 1, 177195333720
1658.68, 863.98, 1, 177195364287
1627.36, 876.625, 1, 177195394191
1609.53, 882.662, 1, 177195424478
1600.42, 887.834, 1, 177195454478
1596.09, 893.656, 1, 177195485091
1593.33, 896.403, 1, 177195514995
1590.5, 898.44, 1, 177195545493
1587.52, 899.294, 1, 177195575398
1578.18, 904.86, 1, 177195605992
1555.94, 919.308, 1, 177195635800
1532.03, 934.206, 1, 177195665972
1513.21, 945.076, 1, 177195696276
1499.56, 952.543, 1, 177195726364
1490.38, 958.342, 1, 177195756669
1483, 962.081, 1, 177195786767
1398.52, 939.014, 1, 177195817264
1123.41, 874.938, 1, 177195847122
806.575, 806.418, 1, 177195877505
647.937, 774.349, 1, 177195907925
582.838, 761.087, 1, 177195937838
552.896, 756.202, 1, 177195968433
540.735, 749.84, 1, 177195998425
533.686, 745.246, 1, 177196028826
529.902, 742.841, 1, 177196058827
528.04, 739.995, 1, 177196089229
526.761, 738.665, 1, 177196119229
526.357, 736.788, 1, 177196149630
526.896, 736.479, 1, 177196179632
525.767, 736.275, 1, 177196210015
526.759, 735.094, 1, 177196240015
527.095, 734.109, 1, 177196270416
533.643, 730.849, 1, 177196300417
541.328, 727.551, 1, 177196330368
549.045, 724.382, 1, 177196360618
556.472, 721.79, 1, 177196390770
563.49, 719.069, 1, 177196421010
569.629, 715.456, 1, 177196451356
575.38, 711.33, 1, 177196481413
579.402, 709.029, 1, 177196511565
582.868, 707.203, 1, 177196541814
585.657, 705.622, 1, 177196571967
587.737, 704.622, 1, 177196602217
588.953, 703.405, 1, 177196632563
590.241, 702.708, 1, 177196662619
591.53, 701.816, 1, 177196692965
593.079, 700.865, 1, 177196723118
604.87, 703.974, 1, 177196753376
629.935, 712.04, 1, 177196783520
656.726, 721.345, 1, 177196813770
679.308, 730.139, 1, 177196843922
698.815, 738.461, 1, 177196874171
712.998, 743.849, 1, 177196904324
722.689, 747.77, 1, 177196934574
730.033, 750.325, 1, 177196964736
735.913, 752.167, 1, 177196994986
739.807, 753.231, 1, 177197025138
743.259, 754.715, 1, 177197055387
747.215, 756.154, 1, 177197085743
749.283, 757.356, 1, 177197115799
750.463, 758.562, 1, 177197146136
751.835, 759.149, 1, 177197176289
752.552, 759.454, 1, 177197206537
753.507, 759.425, 1, 177197236594
749.338, 757.634, 1, 177197266940
738.383, 750.825, 1, 177197296997
718.969, 739.13, 1, 177197327131
699.423, 725.655, 1, 177197357389
651.825, 613.735, 1, 177197387735
597.09, 481.434, 1, 177197418109
568.324, 408.583, 1, 177197448101
549.155, 371.506, 1, 177197478502
538.438, 353.641, 1, 177197508512
531.773, 344.005, 1, 177197538913
531.497, 338.057, 1, 177197568896
530.311, 336.285, 1, 177197599297
529.957, 336.358, 1, 177197629299
530.387, 337.67, 1, 177197659700
531.288, 337.94, 1, 177197689700
531.785, 337.616, 1, 177197720101
532.8, 336.966, 1, 177197750103
534.149, 337.225, 1, 177197780697
534.846, 337.285, 1, 177197810495
534.59, 337.359, 1, 177197841089
534.337, 337.09, 1, 177197870888
534.286, 336.575, 1, 177197901483
526.116, 332.787, 1, 177197931309
511.951, 326.216, 1, 177197961613
497.012, 317.656, 1, 177197992208
485.169, 312.004, 1, 177198022296
476.146, 309.655, 1, 177198052698
470.338, 307.107, 1, 177198082690
465.527, 305.515, 1, 177198112994
460.738, 303.731, 1, 177198143082
455.631, 301.182, 1, 177198173483
427.516, 312.522, 1, 177198203476
380.695, 331.596, 1, 177198233831
338.578, 348.034, 1, 177198263928
305.657, 360.768, 1, 177198294233
284.559, 370.801, 1, 177198324331
268.755, 377.088, 1, 177198354732
257.613, 382.364, 1, 177198384732
250.598, 385.949, 1, 177198415134
245.038, 386.593, 1, 177198445135
240.647, 386.655, 1, 177198475729
238.673, 387.887, 1, 177198505537
237.466, 389.352, 1, 177198536035
236.282, 389.501, 1, 177198565939
235.44, 388.045, 1, 177198596534
234.543, 386.987, 1, 177198626342
221.94, 403.671, 1, 177198656743
195.219, 445.386, 1, 177198687292
167.643, 489.945, 1, 177198717283
146.471, 522.123, 1, 177198747205
132.608, 543.715, 1, 177198777704
125.209, 557.796, 1, 177198807599
120.77, 566.307, 1, 177198838096
118.211, 571.433, 1, 177198867991
117.889, 575.35, 1, 177198898471
118.432, 578.28, 1, 177198928366
118.988, 580.102, 1, 177198958961
118.707, 579.5, 1, 177198988760
119.156, 578.839, 1, 177199019354
119.649, 579.751, 1, 177199049658
119.638, 580.99, 1, 177199079747
119.426, 581.598, 1, 177199109555
126.494, 599.272, 1, 177199140149
140.2, 629.873, 1, 177199170486
151.556, 655.849, 1, 177199201002
160.568, 674.036, 1, 177199231596
164.684, 684.66, 1, 177199261763
165.87, 692.498, 1, 177199291667
167.663, 700.891, 1, 177199322166
168.493, 706.801, 1, 177199352254
169.148, 709.984, 1, 177199382655
169.261, 710.239, 1, 177199412646
169.388, 709.923, 1, 177199443047
169.408, 709.248, 1, 177199473049
175.247, 716.737, 1, 177199502944
194.175, 738.487, 1, 177199533538
211.234, 760.874, 1, 177199563434
225.082, 778.365, 1, 177199593434
235.774, 790.611, 1, 177199623739
241.818, 798.108, 1, 177199653828
246.246, 803.457, 1, 177199684132
248.7, 807.87, 1, 177199714727
259.458, 817.955, 1, 177199744534
337.833, 848.284, 1, 177199774622
422.549, 876.227, 1, 177199804692
478.919, 896.129, 1, 177199834537
514.131, 907.908, 1, 177199865150
535.147, 915.217, 1, 177199895055
547.487, 918.092, 1, 177199925534
554.278, 918.619, 1, 177199955342
558.625, 919.714, 1, 177199985688
602.398, 895.684, 1, 177200016089
678.511, 836.523, 1, 177200046131
746.075, 779.66, 1, 177200076630
788.386, 741.463, 1, 177200106460
814.024, 715.953, 1, 177200136700
831.268, 701.147, 1, 177200166757
841.435, 690.579, 1, 177200197093
845.535, 684.51, 1, 177200227149
927.371, 711.403, 1, 177200257495
1020.8, 752.473, 1, 177200288043
1080.63, 780.611, 1, 177200317851
1117.99, 794.204, 1, 177200348188
1142.4, 804.252, 1, 177200378562
1156.02, 811.79, 1, 177200408582
1165.55, 813.701, 1, 177200438983
1168.98, 809.385, 1, 177200468992
1159.8, 786.033, 1, 177200499394
1151.94, 765.216, 1, 177200529395
1144.11, 745.095, 1, 177200559769
1136.93, 728.927, 1, 177200589866
1131.16, 716.666, 1, 177200620170
1126.36, 708.11, 1, 177200650268
1121.6, 700.263, 1, 177200680573
1118.61, 694.683, 1, 177200710661
1118.77, 693.234, 1, 177200741159
1118.36, 692.03, 1, 177200771064
1126.16, 693.599, 1, 177200801368
1156.92, 699.476, 1, 177200831410
1198.83, 707.57, 1, 177200862005
1238.79, 716.339, 1, 177200891813
1270.7, 723.429, 1, 177200922426
1293.29, 728.244, 1, 177200952266
1310.33, 729.887, 1, 177200982860
1312.05, 734.909, 1, 177201012718
1313.04, 740.072, 1, 177201043234
1313.86, 742.449, 1, 177201073092
1315.34, 744.639, 1, 177201103591
1315.36, 746.842, 1, 177201133624
1320.28, 747.483, 1, 177201164043
1383.86, 733.975, 1, 177201194542
1468.69, 715.761, 1, 177201224409
1536.98, 701.661, 1, 177201254939
1581.29, 690.176, 1, 177201284737
