x, y, validity, timestamp (us)
914.58, 520.165, 1, 178778389472
916.075, 517.745, 1, 178778419579
917.292, 517.928, 1, 178778449786
917.833, 519.341, 1, 178778480105
918.225, 520.008, 1, 178778510414
919.149, 520.446, 1, 178778540585
920.34, 521.123, 1, 178778570701
921.591, 521.253, 1, 178778601047
922.519, 521.092, 1, 178778631122
923.629, 521.373, 1, 178778661468
924.748, 522.263, 1, 178778691717
926.53, 522.769, 1, 178778721851
927.662, 522.866, 1, 178778752216
928.437, 522.442, 1, 178778782562
929.849, 522.124, 1, 178778812678
930.689, 522.454, 1, 178778842716
931.114, 522.122, 1, 178778873044
931.781, 521.581, 1, 178778903178
932.46, 521.39, 1, 178778933349
932.929, 520.81, 1, 178778963677
933.655, 519.604, 1, 178778993732
934.701, 518.52, 1, 178779024079
935.493, 517.467, 1, 178779054347
936.546, 517.12, 1, 178779084403
936.83, 516.981, 1, 178779114713
937.264, 517.022, 1, 178779144847
937.536, 516.826, 1, 178779175096
937.551, 516.737, 1, 178779205230
937.642, 516.925, 1, 178779235558
937.932, 517.026, 1, 178779265720
938.774, 516.657, 1, 178779295767
939.437, 515.986, 1, 178779326034
940.098, 514.776, 1, 178779356196
940.642, 514.004, 1, 178779386542
941.187, 512.895, 1, 178779416792
941.926, 510.801, 1, 178779446954
942.558, 509.228, 1, 178779477300
943.303, 506.593, 1, 178779507366
944.083, 503.906, 1, 178779537615
944.151, 504.819, 1, 178779567786
944.197, 503.091, 1, 178779598095
944.308, 501.48, 1, 178779628336
944.855, 499.03, 1, 178779658507
945.686, 497.397, 1, 178779688844
946.642, 496.495, 1, 178779719190
947.166, 495.346, 1, 178779749352
947.289, 494.4, 1, 178779779610
947.616, 492.945, 1, 178779809878
947.837, 491.637, 1, 178779840049
948.283, 490.753, 1, 178779870404
948.087, 490.595, 1, 178779900452
948.201, 490.728, 1, 178779930700
948.401, 490.685, 1, 178779960853
948.236, 491.129, 1, 178779990910
948.144, 491.373, 1, 178780021201
948.177, 494.588, 1, 178780051547
-1920, -1080, 0, 178780081884
-1920, -1080, 0, 178780111889
-1920, -1080, 0, 178780142125
907.524, 493.844, 1, 178780172176
934.437, 486.983, 1, 178780202517
934.142, 484.298, 1, 178780233112
933.454, 487.947, 1, 178780263706
932.395, 497.21, 1, 178780293794
933.344, 502.473, 1, 178780323873
934.076, 504.757, 1, 178780354210
934.605, 506.152, 1, 178780384372
935.86, 506.571, 1, 178780414622
935.76, 506.861, 1, 178780444872
935.097, 507.238, 1, 178780475015
935.07, 506.757, 1, 178780505178
935.216, 505.545, 1, 178780535417
935.367, 503.536, 1, 178780565474
935.332, 501.007, 1, 178780595820
935.604, 498.245, 1, 178780625875
935.613, 496.3, 1, 178780656134
935.586, 494.769, 1, 178780686490
935.838, 493.259, 1, 178780716546
935.419, 491.52, 1, 178780746699
934.589, 489.712, 1, 178780776938
934.822, 489.031, 1, 178780807091
934.936, 488.495, 1, 178780837446
935.055, 488.183, 1, 178780867503
934.719, 488.024, 1, 178780897743
934.445, 488.154, 1, 178780927886
934.179, 488.212, 1, 178780958118
934.172, 488.318, 1, 178780988184
934.169, 487.826, 1, 178781018336
934.208, 487.357, 1, 178781048692
934.518, 487.141, 1, 178781078747
934.646, 487.183, 1, 178781109084
935.033, 487.114, 1, 178781139150
935.082, 486.854, 1, 178781169398
935.375, 486.384, 1, 178781199561
935.676, 485.689, 1, 178781229906
936.134, 485.268, 1, 178781259954
936.346, 485.313, 1, 178781290318
936.55, 484.955, 1, 178781320384
936.651, 485.175, 1, 178781350721
937.005, 485.295, 1, 178781380795
937.402, 485.303, 1, 178781411035
937.85, 484.733, 1, 178781441188
938.309, 484.347, 1, 178781471437
938.415, 484.142, 1, 178781501608
938.32, 483.801, 1, 178781531945
938.306, 483.75, 1, 178781562177
938.834, 483.65, 1, 178781592329
939.009, 483.381, 1, 178781622607
939.113, 483.128, 1, 178781652750
939.254, 482.958, 1, 178781682990
939.542, 482.782, 1, 178781713299
940.135, 482.658, 1, 178781743443
940.494, 482.053, 1, 178781773702
941.211, 482.497, 1, 178781804011
941.972, 483.708, 1, 178781834067
942.457, 484.366, 1, 178781864412
942.483, 485.979, 1, 178781894556
942.437, 486.993, 1, 178781924815
942.479, 488.624, 1, 178781954959
942.753, 490.869, 1, 178781985305
943.016, 492.694, 1, 178782015545
943.279, 494.718, 1, 178782045601
943.686, 497.02, 1, 178782075956
944.279, 499.615, 1, 178782106100
944.895, 501.831, 1, 178782136165
945.134, 503.553, 1, 178782166511
944.697, 505.415, 1, 178782196770
944.563, 507.086, 1, 178782226931
944.871, 508.507, 1, 178782257172
945.259, 508.654, 1, 178782287316
945.959, 508.869, 1, 178782317565
946.359, 509.113, 1, 178782347709
946.291, 509.728, 1, 178782377949
946.34, 510.211, 1, 178782408092
946.951, 510.388, 1, 178782438351
947.34, 510.827, 1, 178782468495
947.943, 511.185, 1, 178782498762
948.248, 511.587, 1, 178782529099
948.751, 511.776, 1, 178782559156
948.982, 511.673, 1, 178782589520
948.921, 511.997, 1, 178782619586
949.351, 514.623, 1, 178782649650
-1920, -1080, 0, 178782679996
-1920, -1080, 0, 178782709924
-1920, -1080, 0, 178782740302
-1920, -1080, 0, 178782770441
-1920, -1080, 0, 178782800479
930.637, 501.292, 1, 178782830485
930.538, 501.449, 1, 178782861116
931.046, 516.414, 1, 178782891729
931.218, 526.181, 1, 178782921753
931.916, 526.72, 1, 178782951851
932.766, 523.465, 1, 178782982187
932.601, 521.043, 1, 178783012349
933.273, 518.849, 1, 178783042424
933.469, 516.236, 1, 178783072760
934.312, 513.503, 1, 178783102808
935.234, 511.194, 1, 178783133154
935.305, 509.353, 1, 178783163297
935.732, 508.501, 1, 178783193555
936.145, 507.573, 1, 178783223621
936.576, 506.383, 1, 178783253967
936.626, 505.91, 1, 178783284226
936.578, 505.809, 1, 178783314361
936.243, 505.161, 1, 178783344609
936.175, 504.886, 1, 178783374790
936.152, 504.677, 1, 178783405049
936.226, 504.579, 1, 178783435201
935.833, 504.451, 1, 178783465538
935.281, 504.3, 1, 178783495719
934.937, 504.386, 1, 178783525967
934.407, 504.074, 1, 178783556033
933.997, 503.29, 1, 178783586177
933.8, 502.683, 1, 178783616427
933.603, 502.504, 1, 178783646579
935.432, 505.707, 1, 178783676819
940.14, 512.113, 1, 178783706876
946.219, 519.547, 1, 178783736922
952.523, 528.69, 1, 178783767056
957.941, 538.222, 1, 178783797297
1032.46, 609.505, 1, 178783827441
1152.95, 725.418, 1, 178783857891
1226.94, 801.092, 1, 178783887708
1266.36, 837.509, 1, 178783918012
1284.3, 852.748, 1, 178783948542
1291.71, 861.319, 1, 178783978535
1297.02, 861.189, 1, 178784008838
1299.08, 858.626, 1, 178784039143
1300.07, 859.295, 1, 178784069232
1319.73, 858.827, 1, 178784099826
1337.79, 856.802, 1, 178784129625
1349.8, 853.212, 1, 178784160155
1358.96, 851.735, 1, 178784190413
1365.78, 851.897, 1, 178784220511
1370.72, 851.298, 1, 178784250912
1374.15, 849.239, 1, 178784280904
1370.5, 845.861, 1, 178784311434
1367.09, 843.484, 1, 178784341329
1364.57, 841.55, 1, 178784371633
1362.59, 840.702, 1, 178784401635
1360.68, 840.166, 1, 178784432229
1359.55, 839.549, 1, 178784462115
1358.2, 838.638, 1, 178784492613
1356.69, 837.71, 1, 178784522518
1367.14, 831.934, 1, 178784553112
1389.4, 821.684, 1, 178784583182
1414.6, 810.159, 1, 178784613486
1436.02, 800.974, 1, 178784643469
1455.15, 792.354, 1, 178784673870
1467.36, 784.746, 1, 178784703968
1475.84, 780.79, 1, 178784734272
1482.41, 779.58, 1, 178784764370
1455.26, 763.239, 1, 178784794675
1412.9, 739.001, 1, 178784824726
1377.5, 716.388, 1, 178784854815
1349.94, 702.663, 1, 178784885409
1330.07, 694.344, 1, 178784915304
1316.71, 685.957, 1, 178784945609
1309.76, 681.184, 1, 178784975646
1324.46, 693.605, 1, 178785006048
1334.04, 699.456, 1, 178785036596
1341.35, 704.564, 1, 178785066395
1354.27, 713.911, 1, 178785096893
1370.12, 726.01, 1, 178785126787
1386.38, 736.383, 1, 178785157267
1385.65, 737.11, 1, 178785187075
1376.01, 729.807, 1, 178785217164
1372.28, 726.415, 1, 178785247565
1367.47, 722.169, 1, 178785277653
1359.38, 713.787, 1, 178785308248
1351.68, 706.803, 1, 178785338046
1344.79, 700.438, 1, 178785368351
1339.16, 695.606, 1, 178785398448
1334.81, 691.06, 1, 178785428752
1330.93, 688.357, 1, 178785458850
1327.64, 685.992, 1, 178785489444
1325.99, 684.796, 1, 178785519253
1324.12, 682.935, 1, 178785549847
1323.29, 681.006, 1, 178785579926
1322.46, 679.228, 1, 178785610231
1321.54, 677.699, 1, 178785640136
1320.34, 676.807, 1, 178785670633
1320.02, 676.314, 1, 178785700537
1332.96, 676.948, 1, 178785731035
1364.75, 680.628, 1, 178785761105
1409.37, 686.862, 1, 178785791603
1450.64, 693.611, 1, 178785821507
1483.3, 698.884, 1, 178785851812
1521.81, 698.244, 1, 178785881814
1561.48, 681.789, 1, 178785912215
1589.03, 666.188, 1, 178785942694
1607.84, 656.955, 1, 178785972492
1621.97, 650.433, 1, 178786003087
1631, 647.085, 1, 178786032982
1636.26, 644.355, 1, 178786063479
1639.52, 642.852, 1, 178786093577
1644.95, 641.015, 1, 178786123978
1661.67, 633.349, 1, 178786153979
1677.84, 626.928, 1, 178786184068
1692.14, 622.006, 1, 178786214373
1702.04, 618.708, 1, 178786244268
1709.9, 615.482, 1, 178786274765
1715.97, 614.975, 1, 178786304642
1721.3, 614.688, 1, 178786334947
1726.15, 614.418, 1, 178786364947
1729.77, 612.092, 1, 178786395543
1732.68, 610.313, 1, 178786425465
1733.67, 609.041, 1, 178786456059
1736.47, 609.156, 1, 178786485867
1740.3, 609.992, 1, 178786515905
1744.32, 610.504, 1, 178786546288
1747.51, 610.455, 1, 178786576377
1749.59, 609.381, 1, 178786606699
1752.16, 608.246, 1, 178786636788
1754.57, 607.108, 1, 178786667092
1752.94, 601.988, 1, 178786696997
1748.72, 593.522, 1, 178786727573
1745.03, 583.355, 1, 178786757573
1741.65, 572.013, 1, 178786788168
1738.29, 563.568, 1, 178786817976
1735.99, 555.872, 1, 178786848474
1733.37, 548.091, 1, 178786879069
1731.89, 543.51, 1, 178786908964
1731.41, 539.573, 1, 178786938771
1730.68, 537.224, 1, 178786969365
1730.59, 537.116, 1, 178786999864
1730.19, 537.985, 1, 178787029759
1729.18, 538.321, 1, 178787060256
1728.92, 538.129, 1, 178787090160
1728.51, 537.388, 1, 178787120249
1729.51, 544.697, 1, 178787150747
1771.42, 680.029, 1, 178787180546
1833.57, 849.535, 1, 178787211113
1846.01, 877.499, 1, 178787241707
1838, 866.419, 1, 178787272283
1832.29, 861.954, 1, 178787302381
1827.7, 859.939, 1, 178787332179
1825.87, 855.797, 1, 178787361987
1820.46, 842.126, 1, 178787392291
1817.09, 835.457, 1, 178787422195
1815.44, 832.331, 1, 178787452500
1812.73, 826.553, 1, 178787482405
1808.6, 819.224, 1, 178787512903
1805.37, 811.952, 1, 178787542973
1805.52, 790.635, 1, 178787573374
1808.23, 768.344, 1, 178787603356
1808.46, 749.878, 1, 178787633757
1809.75, 735.452, 1, 178787663855
1809.31, 725.218, 1, 178787694468
1809.85, 719.657, 1, 178787724469
1809.84, 714.489, 1, 178787754773
1809.29, 711.091, 1, 178787784677
1808.25, 708.247, 1, 178787814983
1808.41, 706.98, 1, 178787845080
1807.51, 707.118, 1, 178787875560
1782.59, 717.729, 1, 178787905367
1711.3, 737.447, 1, 178787935704
1627.49, 758.535, 1, 178787965811
1563.43, 773.015, 1, 178787996212
1522.87, 782.56, 1, 178788026195
1497.98, 788.231, 1, 178788056366
1481.72, 790.489, 1, 178788086845
1472.16, 795.568, 1, 178788116653
1466.1, 798.462, 1, 178788147247
1463.44, 801.574, 1, 178788177161
1429.55, 803.385, 1, 178788207659
1392.73, 807.424, 1, 178788237564
1364.99, 810.894, 1, 178788268158
1346.08, 815.777, 1, 178788298053
1334.94, 817.641, 1, 178788328551
1334.55, 818.397, 1, 178788358377
1338.33, 819.993, 1, 178788388778
1341.02, 821.063, 1, 178788418779
1343.02, 822.205, 1, 178788449180
1344.63, 823.839, 1, 178788479181
1345.93, 825.67, 1, 178788509776
1347.21, 826.615, 1, 178788540081
1348.21, 827.18, 1, 178788570169
1349, 827.704, 1, 178788600473
1347.53, 828.835, 1, 178788630543
1346.44, 830.087, 1, 178788660944
1345.46, 831.199, 1, 178788690936
1344.35, 831.471, 1, 178788721240
1343.57, 831.63, 1, 178788751329
1343.1, 831.582, 1, 178788781923
1342.84, 831.504, 1, 178788811828
1344.06, 831.088, 1, 178788842326
1345.91, 830.729, 1, 178788872920
1348.09, 829.917, 1, 178788902913
1350.6, 828.718, 1, 178788933314
1353.82, 827.689, 1, 178788963112
1356.71, 826.024, 1, 178788993417
1359.31, 824.102, 1, 178789023514
1362.2, 823.199, 1, 178789053818
1364.11, 823.537, 1, 178789083916
1365.69, 823.508, 1, 178789114414
1367.23, 823.578, 1, 178789144319
1368.13, 823.35, 1, 178789174913
1369.6, 822.757, 1, 178789204721
1370.88, 822.295, 1, 178789235315
1372.23, 822.237, 1, 178789265413
1373.37, 821.964, 1, 178789295910
1374.39, 821.665, 1, 178789325719
1375.46, 821.705, 1, 178789356331
1355.73, 808.583, 1, 178789386138
1293.95, 764.48, 1, 178789416687
1234.44, 721.257, 1, 178789446573
1191.18, 691.903, 1, 178789476878
1163.73, 672.068, 1, 178789506686
1147.2, 660.477, 1, 178789537087
1139.36, 654.045, 1, 178789567088
1130.04, 648.889, 1, 178789597443
1111.64, 639.317, 1, 178789627347
1097.29, 630.093, 1, 178789657846
1089.26, 624.447, 1, 178789687653
1083.16, 620.278, 1, 178789718248
1080.27, 618.018, 1, 178789748151
1076.76, 615.508, 1, 178789778650
1074.78, 613.523, 1, 178789808554
1073.91, 611.863, 1, 178789839052
1072.39, 611.388, 1, 178789868957
1071.37, 610.637, 1, 178789899551
1069.84, 610.177, 1, 178789929855
1068.78, 610.493, 1, 178789959847
1068.67, 610.322, 1, 178789990249
1067.89, 610.688, 1, 178790020240
1067.05, 610.741, 1, 178790050144
1066.22, 610.429, 1, 178790080642
1065.57, 610.416, 1, 178790110731
1064.87, 610.221, 1, 178790141132
1063.98, 610.213, 1, 178790170931
1062.41, 609.856, 1, 178790231323
1061.52, 610.022, 1, 178790261918
1070.58, 648.077, 1, 178790291919
1089.63, 743.312, 1, 178790322293
1109.49, 817.554, 1, 178790352293
1119.68, 860.472, 1, 178790382695
1123, 884.746, 1, 178790412696
1120.43, 868.946, 1, 178790443097
1118.26, 854.018, 1, 178790473098
1115.95, 845.92, 1, 178790503500
1115.77, 841.777, 1, 178790533597
1116.07, 839.27, 1, 178790563901
1116.35, 837.502, 1, 178790594495
1116.85, 836.431, 1, 178790624294
1117.37, 835.493, 1, 178790654889
1117.54, 834.517, 1, 178790684687
1117.65, 833.37, 1, 178790715281
1117.49, 832.638, 1, 178790745089
1117.1, 831.7, 1, 178790775684
1116.28, 830.495, 1, 178790805782
1115.87, 828.904, 1, 178790836087
1115.71, 827.36, 1, 178790865991
1117.72, 824.67, 1, 178790896585
-1920, -1080, 0, 178790926701
-1920, -1080, 0, 178790956606
-1920, -1080, 0, 178790986418
-1920, -1080, 0, 178791016409
-1920, -1080, 0, 178791046792
1067.51, 770.213, 1, 178791077437
1121.08, 819.027, 1, 178791107139
1120.88, 815.964, 1, 178791137752
1120.69, 813.992, 1, 178791168231
1119.88, 814.228, 1, 178791198223
1119.1, 814.908, 1, 178791228721
1119.04, 799.361, 1, 178791258617
1121.09, 771.354, 1, 178791289211
1124.52, 739.417, 1, 178791319018
1126.87, 712.663, 1, 178791349516
1128.16, 696.246, 1, 178791379342
1129.85, 684.644, 1, 178791409937
1132.1, 677.006, 1, 178791439726
1141, 668.44, 1, 178791470321
1164.72, 655.203, 1, 178791500129
1181.49, 646.038, 1, 178791530742
1195.45, 639.435, 1, 178791560646
1205.34, 634.372, 1, 178791591143
1222.35, 641.923, 1, 178791621596
1238.62, 656.82, 1, 178791651435
1251.42, 670.545, 1, 178791681454
1262.54, 683.477, 1, 178791711856
1271.68, 695.412, 1, 178791741954
1280.88, 704.11, 1, 178791772451
1288.01, 710.954, 1, 178791802356
1293.35, 713.442, 1, 178791832854
1297.8, 715.234, 1, 178791862758
1301.01, 717.323, 1, 178791892556
1304.02, 720.494, 1, 178791923151
1305.75, 724.502, 1, 178791953548
1307.83, 727.444, 1, 178791983443
1308.55, 727.853, 1, 178792013940
1309.58, 727.824, 1, 178792044029
1310.99, 727.907, 1, 178792074430
1312.12, 729.024, 1, 178792104422
1313.39, 726.324, 1, 178792134920
1315.45, 722.49, 1, 178792164815
1318.02, 718.642, 1, 178792195410
1320.97, 715.417, 1, 178792225217
1324.76, 711.732, 1, 178792255830
1327.6, 710.091, 1, 178792285734
1330.29, 708.272, 1, 178792316232
1331.96, 706.813, 1, 178792346137
1331.52, 705.792, 1, 178792376635
1331.61, 704.059, 1, 178792406538
1331.41, 701.407, 1, 178792437036
1330.73, 699.444, 1, 178792466941
1332.01, 698.441, 1, 178792497439
1338.97, 700.005, 1, 178792527518
1348.97, 701.564, 1, 178792557920
1359.73, 703.343, 1, 178792587938
1370.57, 704.277, 1, 178792618243
1379.45, 704.206, 1, 178792648341
1386.7, 705.454, 1, 178792678935
1394.72, 706.208, 1, 178792708742
1400.1, 707.425, 1, 178792738849
1404.57, 708.977, 1, 178792769154
1409.02, 710.762, 1, 178792799749
1423.43, 714.355, 1, 178792829741
1441.97, 717.33, 1, 178792860142
1457.3, 720.761, 1, 178792890231
1469.89, 722.716, 1, 178792920534
1482.26, 724.497, 1, 178792950623
1490.46, 726.479, 1, 178792981171
1497.5, 728.685, 1, 178793010970
1502.48, 729.456, 1, 178793041565
1505.8, 729.641, 1, 178793071565
1508.29, 728.168, 1, 178793101966
1510.69, 728.318, 1, 178793131793
1509.69, 729.427, 1, 178793162098
1478.11, 732.333, 1, 178793192177
1378.1, 739.538, 1, 178793222744
1279.83, 747.534, 1, 178793252630
1207.8, 751.809, 1, 178793282461
1164.82, 752.318, 1, 178793312958
1138.41, 752.734, 1, 178793342853
1121.65, 752.927, 1, 178793373176
1110.8, 752.079, 1, 178793403265
1103.57, 753.151, 1, 178793433551
1098.89, 754.017, 1, 178793463552
1096.01, 753.001, 1, 178793494146
1094.22, 754.992, 1, 178793524069
1093.28, 755.524, 1, 178793554374
1093.02, 756.334, 1, 178793584472
1082.96, 754.498, 1, 178793614969
1072.03, 751.407, 1, 178793645067
1063.01, 747.759, 1, 178793675468
1056.11, 745.49, 1, 178793705469
1049.21, 743.367, 1, 178793735774
1047.36, 732.318, 1, 178793765678
1050.26, 694.444, 1, 178793796272
1053.32, 651.908, 1, 178793826370
1054.59, 619.151, 1, 178793856752
1056.91, 597.711, 1, 178793886579
1060.66, 582.14, 1, 178793917077
1066.91, 584.228, 1, 178793946981
1070.56, 588.63, 1, 178793977576
1072.77, 591.236, 1, 178794007880
1074.23, 592.231, 1, 178794037872
1075.53, 592.092, 1, 178794068273
1076.41, 591.853, 1, 178794098362
1077.49, 591.385, 1, 178794128666
1077.77, 591.36, 1, 178794158667
1078.4, 591.054, 1, 178794189068
1078.96, 590.712, 1, 178794219070
1079.65, 590.265, 1, 178794249646
1080.38, 589.687, 1, 178794279453
1093.2, 560.567, 1, 178794310047
1116.98, 507.146, 1, 178794340614
1135.96, 466.067, 1, 178794370509
1149.89, 436.014, 1, 178794400814
1158.77, 417.773, 1, 178794430612
1165.03, 407.656, 1, 178794461207
1168.52, 399.567, 1, 178794491015
1169.34, 396.908, 1, 178794521609
1171.41, 394.531, 1, 178794551418
1162.32, 397.955, 1, 178794581915
1106.07, 423.472, 1, 178794611755
949.132, 481.484, 1, 178794642156
804.364, 554.887, 1, 178794672189
720.029, 594.932, 1, 178794702084
673.907, 612.218, 1, 178794732614
711.96, 582.046, 1, 178794762395
772.406, 546.897, 1, 178794792892
813.59, 528.276, 1, 178794822999
889.327, 486.187, 1, 178794853069
957.54, 446.341, 1, 178794883470
1003.76, 419.691, 1, 178794913471
1032.6, 403.074, 1, 178794943776
1007.4, 404.68, 1, 178794973865
980.861, 410.802, 1, 178795004266
966.375, 415.032, 1, 178795034276
957.221, 417.999, 1, 178795064870
952.358, 420.286, 1, 178795094678
