x, y, validity, timestamp (us)
279.956, 625.941, 1, 178084090001
278.726, 628.27, 1, 178084120057
278.3, 628.435, 1, 178084150306
278.74, 627.35, 1, 178084180459
277.92, 626.5, 1, 178084210709
275.304, 629.232, 1, 178084240862
271.158, 623.422, 1, 178084270918
266.119, 625.892, 1, 178084301264
262.156, 631.301, 1, 178084331610
256.726, 631.111, 1, 178084361684
251.666, 639.422, 1, 178084391800
248.759, 645.512, 1, 178084422087
245.665, 652.092, 1, 178084452414
244.672, 655.824, 1, 178084482470
241.04, 662.314, 1, 178084512623
240.384, 664.71, 1, 178084542872
243.618, 666.859, 1, 178084572929
243.189, 673.529, 1, 178084603275
242.552, 672.466, 1, 178084633331
242.624, 672.605, 1, 178084663580
240.461, 677.096, 1, 178084693733
238.715, 677.452, 1, 178084723982
239.044, 676.589, 1, 178084754310
239.865, 677.623, 1, 178084784674
240.905, 678.745, 1, 178084814924
241.476, 682.468, 1, 178084845077
241.177, 684.361, 1, 178084875133
240.939, 683.484, 1, 178084905479
240.991, 687.459, 1, 178084935535
241.812, 693.519, 1, 178084965862
243.44, 696.955, 1, 178084996034
245.503, 702.703, 1, 178085026265
245.075, 695.484, 1, 178085056339
245.093, 698.84, 1, 178085086474
245.549, 696.66, 1, 178085116838
245.621, 698.415, 1, 178085146895
246.27, 698.554, 1, 178085177241
248.714, 699.169, 1, 178085207587
249.007, 701.058, 1, 178085237661
248.459, 700.817, 1, 178085268007
249.152, 704.726, 1, 178085298238
249.147, 707.808, 1, 178085328584
245.979, 697.401, 1, 178085358930
245.107, 695.084, 1, 178085389064
245.578, 680.497, 1, 178085419351
247.757, 652.509, 1, 178085449370
253.16, 643.822, 1, 178085479559
264.614, 593.293, 1, 178085509694
263.56, 553.151, 1, 178085539828
265.126, 499.231, 1, 178085569885
268.681, 444.625, 1, 178085600037
262.33, 457.905, 1, 178085630094
266.267, 437.097, 1, 178085660242
311.468, 393.999, 1, 178085690427
381.309, 427.123, 1, 178085720630
445.489, 486.275, 1, 178085750848
496.586, 504.889, 1, 178085781055
526.666, 540.424, 1, 178085811263
539.788, 552.059, 1, 178085841425
553.772, 586.801, 1, 178085871601
561.378, 591.039, 1, 178085901828
568.695, 598.47, 1, 178085932068
567.2, 610.721, 1, 178085962367
568.085, 621.219, 1, 178085992658
566.315, 627.028, 1, 178086022987
567.099, 631.889, 1, 178086053351
566.339, 635.56, 1, 178086083614
565.405, 635.186, 1, 178086113881
570.599, 628.225, 1, 178086144191
572.723, 624.06, 1, 178086174311
614.876, 630.677, 1, 178086204625
671.396, 636.503, 1, 178086234741
720.125, 633.183, 1, 178086264816
769.481, 613.98, 1, 178086295162
801.641, 599.67, 1, 178086325411
867.54, 598.307, 1, 178086355564
943.34, 540.679, 1, 178086385620
991.35, 514.141, 1, 178086415929
1019.06, 516.674, 1, 178086446179
1030.75, 524.242, 1, 178086476253
1032.46, 554.384, 1, 178086506503
1042.14, 544.491, 1, 178086536674
1044.34, 553.081, 1, 178086567002
1052.42, 541.438, 1, 178086597251
1059.25, 541.537, 1, 178086627597
1066.36, 533.46, 1, 178086657943
1065.61, 541.282, 1, 178086688077
1066.53, 544.359, 1, 178086718441
1070.11, 544.882, 1, 178086748498
1071.38, 550.903, 1, 178086778748
1072.85, 555.227, 1, 178086808822
1074.53, 549.234, 1, 178086839053
1076.94, 545.528, 1, 178086869188
1076.95, 548.335, 1, 178086899359
1077.45, 551.832, 1, 178086929608
1074.78, 547.413, 1, 178086959954
1068.83, 550.481, 1, 178086989992
1064.22, 548.555, 1, 178087020260
1056.67, 547.007, 1, 178087050413
1049.19, 542.77, 1, 178087080566
1041.36, 539.875, 1, 178087110718
1028.35, 554.27, 1, 178087140990
1024.39, 556.326, 1, 178087171240
1014.78, 574.109, 1, 178087201489
1016, 567.402, 1, 178087231642
1013.64, 573.942, 1, 178087261794
1013.68, 565.676, 1, 178087292141
1009.86, 578.513, 1, 178087322179
1009.37, 572.838, 1, 178087352447
1004.16, 571.867, 1, 178087382774
993.938, 572.203, 1, 178087412946
986.522, 565.697, 1, 178087443089
977.923, 574.11, 1, 178087473320
971.026, 581.459, 1, 178087503376
968.428, 578.854, 1, 178087533625
966.341, 577.225, 1, 178087563778
963.263, 570.628, 1, 178087594028
959.034, 553.416, 1, 178087624065
955.103, 546.715, 1, 178087654218
949.673, 550.809, 1, 178087684583
944.25, 558.066, 1, 178087714639
942.144, 545.981, 1, 178087744985
941.408, 544.197, 1, 178087775313
939.087, 546.855, 1, 178087805484
937.622, 554.397, 1, 178087835733
937.257, 557.448, 1, 178087866079
937.768, 552.725, 1, 178087896135
937.834, 549.667, 1, 178087926270
935.133, 550.678, 1, 178087956520
932.104, 551.498, 1, 178087986884
932.791, 546.298, 1, 178088017037
934.303, 541.225, 1, 178088047267
933.801, 541.793, 1, 178088077324
935.111, 543.059, 1, 178088107688
937.855, 537.338, 1, 178088137744
938.428, 539.927, 1, 178088167878
940.595, 530.893, 1, 178088198146
941.057, 529.033, 1, 178088228474
938.497, 533.035, 1, 178088258742
938.381, 525.203, 1, 178088288798
937.96, 529.525, 1, 178088318932
939.619, 520.319, 1, 178088349296
938.116, 523.522, 1, 178088379335
938.68, 523.577, 1, 178088409699
939.212, 524.257, 1, 178088439852
938.915, 526.658, 1, 178088470082
938.706, 523.27, 1, 178088500157
938.365, 522.766, 1, 178088530389
938.431, 523.667, 1, 178088560753
939.215, 523.367, 1, 178088590809
940.733, 519.704, 1, 178088620943
942.127, 521.402, 1, 178088651193
944.64, 519.167, 1, 178088681364
945.791, 519.121, 1, 178088711594
946.873, 528.906, 1, 178088741747
947.786, 543.901, 1, 178088772112
946.95, 557.219, 1, 178088802458
949.398, 553.773, 1, 178088832514
950.187, 548.728, 1, 178088862571
947.914, 555.322, 1, 178088892801
949.101, 556.015, 1, 178088922973
946.536, 568.073, 1, 178088953300
946.961, 563.35, 1, 178088983568
947.112, 562.769, 1, 178089013703
946.802, 558.562, 1, 178089043952
952.908, 553.391, 1, 178089074104
953.04, 558.958, 1, 178089104161
950.565, 563.787, 1, 178089134525
948.84, 572.544, 1, 178089164775
941.896, 585.584, 1, 178089194928
943.911, 574.299, 1, 178089225274
944.626, 572.134, 1, 178089255408
944.465, 568.768, 1, 178089285675
943.466, 560.255, 1, 178089316003
939.957, 565.712, 1, 178089346156
939.922, 564.156, 1, 178089376424
940.283, 566.667, 1, 178089406461
938.411, 573.368, 1, 178089436807
936.534, 574.993, 1, 178089466882
933.185, 577.579, 1, 178089496920
929.627, 582.594, 1, 178089527188
930.773, 578.46, 1, 178089557340
931.375, 577.402, 1, 178089587668
929.06, 585.135, 1, 178089617918
928.929, 583.364, 1, 178089647992
929.003, 585.252, 1, 178089678319
925.106, 599.239, 1, 178089708588
920.621, 612.649, 1, 178089738741
918.065, 615.366, 1, 178089768797
913.295, 618.936, 1, 178089798950
907.861, 614.918, 1, 178089829199
908.846, 615.742, 1, 178089859449
911.104, 607.424, 1, 178089889601
913.659, 601.776, 1, 178089919929
918.01, 596.191, 1, 178089950293
922.003, 588.154, 1, 178089980542
925.233, 579.3, 1, 178090010792
922.727, 587.024, 1, 178090040926
922.908, 582.486, 1, 178090071098
924.959, 579.393, 1, 178090101154
923.108, 583.345, 1, 178090131307
922.328, 583.49, 1, 178090161556
920.815, 584.473, 1, 178090191612
928.113, 592.873, 1, 178090221958
941.221, 599.687, 1, 178090252014
954.042, 589.063, 1, 178090282070
958.137, 578.238, 1, 178090312417
958.636, 577.006, 1, 178090342551
951.27, 581.562, 1, 178090372915
949.627, 578.683, 1, 178090403165
948.7, 577.088, 1, 178090433299
946.433, 579.301, 1, 178090463664
943.71, 582.448, 1, 178090493719
944.92, 579.338, 1, 178090523969
947.754, 580.104, 1, 178090554218
945.72, 585.47, 1, 178090584564
942.823, 592.728, 1, 178090614717
937.482, 603.091, 1, 178090644870
933.196, 625.703, 1, 178090675119
930.863, 633.955, 1, 178090705369
934.902, 623.259, 1, 178090735522
929.092, 639.569, 1, 178090765850
930.256, 631.387, 1, 178090796117
931.366, 614.275, 1, 178090826270
927.755, 620.067, 1, 178090856501
925.089, 622.592, 1, 178090886768
922.57, 623.69, 1, 178090916921
923.107, 617.483, 1, 178090947074
926.341, 611.334, 1, 178090977130
923.919, 620.766, 1, 178091007477
925.845, 621.316, 1, 178091037726
926.605, 629.307, 1, 178091067975
927.497, 636.796, 1, 178091098128
925.234, 641.717, 1, 178091128281
924.806, 646.029, 1, 178091158531
924.065, 651.091, 1, 178091188683
926.271, 644.587, 1, 178091218932
924.911, 646.095, 1, 178091249260
922.65, 643.391, 1, 178091279335
920.5, 643.719, 1, 178091309469
923.557, 636.927, 1, 178091339544
927.548, 628.143, 1, 178091369890
931.068, 618.559, 1, 178091399946
935.035, 613.578, 1, 178091430273
938.864, 606.038, 1, 178091460542
944.937, 598.203, 1, 178091490694
945.115, 591.893, 1, 178091520851
940.347, 588.51, 1, 178091551101
941.364, 587.775, 1, 178091581447
940.55, 589.345, 1, 178091611581
939.578, 576.562, 1, 178091641849
936.836, 567.659, 1, 178091671984
938.454, 548.917, 1, 178091702330
938.95, 558.589, 1, 178091732579
936.78, 567.241, 1, 178091762750
940.244, 571.338, 1, 178091792806
943.97, 587.884, 1, 178091823037
946.942, 582.445, 1, 178091853208
950.191, 581.353, 1, 178091883536
949.91, 600.166, 1, 178091913611
952.28, 594.291, 1, 178091943763
953.704, 590.768, 1, 178091974013
953.646, 588.015, 1, 178092004359
952.948, 582.846, 1, 178092034396
953.767, 578.46, 1, 178092064646
953.519, 578.587, 1, 178092094818
953.281, 578.155, 1, 178092125145
949.85, 586.392, 1, 178092155509
946.013, 600.946, 1, 178092185565
950.585, 600.461, 1, 178092215718
943.768, 616.43, 1, 178092245775
946.694, 606.966, 1, 178092276024
951, 599.957, 1, 178092306080
948.908, 602.379, 1, 178092336407
949.678, 598.893, 1, 178092366772
955.703, 589.547, 1, 178092396828
961.237, 581.721, 1, 178092427077
957.705, 581.492, 1, 178092457423
957.669, 576.086, 1, 178092487576
955.152, 582.398, 1, 178092517729
954.653, 581.206, 1, 178092548075
956.011, 578.246, 1, 178092578131
960.225, 565.109, 1, 178092608363
968.674, 555.949, 1, 178092638418
962.898, 541.73, 1, 178092668764
957.512, 534.492, 1, 178092699110
955.76, 549.014, 1, 178092729263
959.075, 550.649, 1, 178092759338
958.534, 554.086, 1, 178092789569
957.677, 555.925, 1, 178092819933
948.955, 572.201, 1, 178092850183
949.737, 569.47, 1, 178092880336
938.376, 596.463, 1, 178092910682
932.481, 615.003, 1, 178092940834
956.595, 602.259, 1, 178092971084
967.341, 601.703, 1, 178093001333
960.551, 615.009, 1, 178093031679
957.216, 609.221, 1, 178093061832
955.744, 599.1, 1, 178093091888
953.651, 584.895, 1, 178093121926
952.629, 584.672, 1, 178093152079
949.881, 570.161, 1, 178093182347
957.833, 574.244, 1, 178093212674
952.704, 586.099, 1, 178093243039
950.832, 585.963, 1, 178093273191
950.515, 576.468, 1, 178093303441
951.525, 569.815, 1, 178093333672
949.966, 562.02, 1, 178093363824
949.119, 566.936, 1, 178093393959
948.033, 562.985, 1, 178093424227
946.525, 564.433, 1, 178093454283
947.476, 565.19, 1, 178093484454
949.239, 563.43, 1, 178093514685
949.33, 563.766, 1, 178093545031
948.36, 567.041, 1, 178093575203
946.125, 571.801, 1, 178093605549
947.012, 568.749, 1, 178093635605
946.951, 570.271, 1, 178093665836
948.307, 567.417, 1, 178093696200
950.631, 560.894, 1, 178093726334
951.735, 556.618, 1, 178093756487
913.46, 547.662, 1, 178093786755
845.846, 536.829, 1, 178093816890
788.815, 520.406, 1, 178093847061
743.374, 495.462, 1, 178093877116
707.936, 480.957, 1, 178093907173
681.903, 470.785, 1, 178093937519
663.828, 458.693, 1, 178093967557
653.917, 448.011, 1, 178093997903
646.794, 436.533, 1, 178094028249
585.092, 428.6, 1, 178094058498
497.776, 416.973, 1, 178094088651
434.073, 400.596, 1, 178094118804
392.335, 389.853, 1, 178094148860
366.766, 389.04, 1, 178094179013
352.971, 391.293, 1, 178094209262
344.112, 389.395, 1, 178094239608
340.531, 386.835, 1, 178094269665
335.779, 386.198, 1, 178094300010
329.872, 385.732, 1, 178094330260
324.883, 385.408, 1, 178094360316
322.248, 383.438, 1, 178094390662
322.069, 383.151, 1, 178094420815
321.675, 383.821, 1, 178094450871
320.026, 384.479, 1, 178094481217
314.139, 399.149, 1, 178094511273
303.233, 441.632, 1, 178094541619
294.682, 482.845, 1, 178094571965
291.367, 514.204, 1, 178094602118
306.427, 548.661, 1, 178094632367
327.436, 581.123, 1, 178094662502
341.696, 607.307, 1, 178094692866
351.313, 625.677, 1, 178094723212
359.502, 638.116, 1, 178094753269
364.255, 649.516, 1, 178094783615
367.034, 658.317, 1, 178094813671
367.037, 665.896, 1, 178094843823
368.36, 671.804, 1, 178094873879
369.027, 675.811, 1, 178094904129
369.212, 679.345, 1, 178094934282
372.389, 681.285, 1, 178094964628
375.134, 683.049, 1, 178094994684
376.28, 683.864, 1, 178095025030
376.232, 685.714, 1, 178095055086
377.182, 686.141, 1, 178095085335
378.239, 687.234, 1, 178095115488
377.988, 687.938, 1, 178095145737
379.433, 688.231, 1, 178095175890
379.953, 689.157, 1, 178095206140
390.117, 689.976, 1, 178095236292
404.977, 692.073, 1, 178095266638
421.681, 695.198, 1, 178095296985
435.9, 694.174, 1, 178095327234
448.891, 694.603, 1, 178095357290
457.054, 694.551, 1, 178095387443
462.311, 699.131, 1, 178095417789
465.501, 703.198, 1, 178095447845
515.54, 688.123, 1, 178095478094
615.836, 659.43, 1, 178095508440
696.396, 639.72, 1, 178095538690
750.395, 625.406, 1, 178095568940
781.335, 611.252, 1, 178095599092
799.465, 602.257, 1, 178095629341
808.363, 598.178, 1, 178095659687
815.477, 591.662, 1, 178095689937
822.25, 583.11, 1, 178095720121
830.959, 577.319, 1, 178095750274
847.958, 563.689, 1, 178095780331
928.237, 518.505, 1, 178095810677
1015.2, 461.741, 1, 178095841041
1075.37, 425.396, 1, 178095871199
1107.49, 401.724, 1, 178095901471
1123.84, 388.642, 1, 178095931527
1131.38, 374.591, 1, 178095961855
1137.51, 368.227, 1, 178095991911
1141.85, 365.6, 1, 178096022257
1144.77, 361.247, 1, 178096052313
1147.01, 360.758, 1, 178096082659
1147.43, 361.891, 1, 178096112716
1148.48, 360.741, 1, 178096142887
1148.89, 362.271, 1, 178096173118
1150.18, 360.999, 1, 178096203367
1172.25, 347.749, 1, 178096233423
1237.89, 302.998, 1, 178096263595
1309.2, 246.636, 1, 178096293650
1370.17, 201.887, 1, 178096323688
1404.06, 172.039, 1, 178096353745
1418.76, 152.125, 1, 178096383994
1425.46, 137.502, 1, 178096414147
1444.83, 124.955, 1, 178096444396
1553.89, 111.03, 1, 178096474452
1647.3, 88.6378, 1, 178096504509
1698, 71.5573, 1, 178096534565
1734.05, 59.9104, 1, 178096564718
1754.44, 53.1465, 1, 178096594774
1766.75, 50.2102, 1, 178096624830
1777.19, 43.5237, 1, 178096655176
1782.89, 39.8936, 1, 178096685232
1787.18, 38.2654, 1, 178096715578
1790.74, 39.3745, 1, 178096745634
1791.2, 40.5659, 1, 178096775884
1791.93, 40.2434, 1, 178096806037
1791.83, 40.7679, 1, 178096836383
1793.55, 42.7453, 1, 178096866632
1794.96, 143.178, 1, 178096896785
1779.55, 381.942, 1, 178096927131
1771.91, 528.605, 1, 178096957477
1766.8, 598.69, 1, 178096987823
1759.89, 627.681, 1, 178097018169
1752.41, 640.651, 1, 178097048533
1749.8, 643.172, 1, 178097078861
1736.91, 645.72, 1, 178097109207
1688.14, 660.095, 1, 178097139553
1652.24, 668.965, 1, 178097169899
1627.05, 681.342, 1, 178097200245
1610.75, 688.037, 1, 178097230397
1600.67, 687.945, 1, 178097260550
1594.63, 692.639, 1, 178097290800
1589.11, 697.719, 1, 178097321146
1583.89, 699.692, 1, 178097351395
1580.66, 701.914, 1, 178097381548
1564.85, 701.359, 1, 178097411604
1545.19, 704.222, 1, 178097441757
1529, 709.444, 1, 178097472007
1516.35, 710.66, 1, 178097502256
1507.94, 710.319, 1, 178097532409
1501.94, 711.198, 1, 178097562754
1477.37, 706.723, 1, 178097592811
1451.39, 706.449, 1, 178097622867
1430.71, 705.159, 1, 178097653213
1415.13, 706.512, 1, 178097683559
1402.4, 705.049, 1, 178097713809
1394.23, 702.399, 1, 178097743961
1388.07, 701.167, 1, 178097774018
1384.41, 696.978, 1, 178097804364
1381.68, 693.531, 1, 178097834420
1379.23, 691.436, 1, 178097864765
1376.81, 687.179, 1, 178097895015
1347.78, 677.185, 1, 178097925361
1284.27, 653.833, 1, 178097955417
1224.98, 631.65, 1, 178097985763
1174.48, 614.736, 1, 178098015948
1146.5, 597.067, 1, 178098046202
1130.88, 590.263, 1, 178098076355
1122.67, 587.385, 1, 178098106605
1114.27, 587.494, 1, 178098136758
1108.05, 588.201, 1, 178098167007
1103.28, 590.41, 1, 178098197183
1101.39, 577.45, 1, 178098227339
1102.16, 549.422, 1, 178098257612
1103.42, 524.938, 1, 178098287765
1103.54, 510.079, 1, 178098318015
1102.83, 497.643, 1, 178098348278
1101.69, 484.714, 1, 178098378334
1100.82, 475.604, 1, 178098408487
1101.27, 476.784, 1, 178098438543
1101.22, 477.297, 1, 178098468889
1102.48, 475.822, 1, 178098499138
1104.02, 474.829, 1, 178098529291
1104.72, 474.768, 1, 178098559444
1104.76, 473.966, 1, 178098589693
1105.2, 472.625, 1, 178098620039
1105.56, 475.871, 1, 178098650289
1106.14, 504.847, 1, 178098680423
1107.85, 567.705, 1, 178098710769
1110.16, 626.378, 1, 178098741001
1116.12, 667.112, 1, 178098771255
1118.54, 692.663, 1, 178098801310
1121.09, 703.528, 1, 178098831656
1125.08, 707.312, 1, 178098861713
1128.3, 707.875, 1, 178098891865
1124.52, 706.655, 1, 178098921921
1119.87, 704.87, 1, 178098952267
1119.58, 706.566, 1, 178098982324
1119.5, 710.906, 1, 178099012573
1119.41, 714.656, 1, 178099042901
1117.81, 716.955, 1, 178099073265
1115.07, 719.524, 1, 178099103321
1113.95, 722.488, 1, 178099133667
1114.54, 728.178, 1, 178099163958
1114.29, 735.44, 1, 178099194129
1154.18, 740.438, 1, 178099224379
1215.57, 748.401, 1, 178099254624
1272.76, 752.097, 1, 178099284776
1311.01, 757.008, 1, 178099315025
1336.1, 758.209, 1, 178099345178
1355.42, 766.031, 1, 178099375235
1373.8, 765.471, 1, 178099405291
1384.08, 770.358, 1, 178099435444
1390.4, 768.373, 1, 178099465615
1394.53, 761.073, 1, 178099495846
1397.4, 758.012, 1, 178099526192
1400.34, 753.862, 1, 178099556441
1405.48, 749.262, 1, 178099586594
1409.01, 745.598, 1, 178099616843
1410.82, 739.576, 1, 178099647189
1411.37, 734.56, 1, 178099677246
1411.04, 728.983, 1, 178099707302
1411.07, 723.366, 1, 178099737648
1409.69, 717.588, 1, 178099767994
1409.4, 712.782, 1, 178099798243
1409.54, 709.271, 1, 178099828414
1409.1, 706.733, 1, 178099858471
1408.24, 704.174, 1, 178099888624
1407.85, 703.306, 1, 178099918854
1406.95, 703.859, 1, 178099949200
1406.26, 704.025, 1, 178099979275
1405.39, 704.853, 1, 178100009621
1406.96, 708.147, 1, 178100039678
1408.92, 712.292, 1, 178100070005
1408.71, 714.539, 1, 178100100061
1427.06, 718.551, 1, 178100130214
1463.22, 720.588, 1, 178100160463
1495.13, 719.239, 1, 178100190731
1520.38, 724.346, 1, 178100221058
1541.01, 723.714, 1, 178100251423
1557.13, 725.723, 1, 178100281636
1567.09, 725.676, 1, 178100311692
1572.51, 724.552, 1, 178100342038
1576.27, 724.649, 1, 178100372094
1620.12, 730.709, 1, 178100402247
1673.43, 738.138, 1, 178100432574
1715, 739.695, 1, 178100462631
1743.05, 733.549, 1, 178100492977
1760.84, 731.2, 1, 178100523130
1774.4, 729.355, 1, 178100553378
1784.46, 733.103, 1, 178100583435
1792.02, 733.283, 1, 178100613781
1796.08, 729.769, 1, 178100644031
1795.84, 728.317, 1, 178100674202
1788.71, 729.851, 1, 178100704239
1782.43, 731.41, 1, 178100734489
1775.57, 733.875, 1, 178100794795
1766.18, 744.164, 1, 178100825044
-1920, -1080, 0, 178100855293
-1920, -1080, 0, 178100885465
-1920, -1080, 0, 178100915567
1680.46, 1107.52, 1, 178100945876
1633.58, 969.156, 1, 178100976304
1638.39, 950.945, 1, 178101006512
1651.97, 917.287, 1, 178101036762
1679.21, 860.505, 1, 178101066915
1698.32, 814.669, 1, 178101097279
1645.89, 804.673, 1, 178101127317
1598.23, 789.669, 1, 178101157355
1570.44, 780.302, 1, 178101187719
1553.88, 762.554, 1, 178101217758
1541.34, 749.822, 1, 178101248104
1533.7, 749.801, 1, 178101278449
1527.71, 750.188, 1, 178101308777
1525.1, 748.938, 1, 178101338833
1523.92, 751.116, 1, 178101369179
1522.21, 752.879, 1, 178101399235
1520.66, 745.882, 1, 178101429581
1519.1, 738.598, 1, 178101459756
1519.02, 737.111, 1, 178101489891
1520.74, 739.668, 1, 178101520237
1520.58, 740.093, 1, 178101550422
1519.6, 739.88, 1, 178101580580
1519.81, 740.072, 1, 178101610714
1502.75, 740.073, 1, 178101641079
1470.25, 742.138, 1, 178101671134
1432.81, 743.33, 1, 178101701191
1399, 752.132, 1, 178101731344
1374.5, 758.718, 1, 178101761690
1359, 760.184, 1, 178101791746
1348.5, 762.741, 1, 178101821802
1340.79, 763.783, 1, 178101852148
1333.16, 764.445, 1, 178101882494
1328.03, 767.572, 1, 178101912551
1325.71, 766.772, 1, 178101942606
1323.22, 767.477, 1, 178101972952
1321.59, 763.758, 1, 178102003105
1320.18, 758.943, 1, 178102033258
1317.37, 754.097, 1, 178102063508
1316.22, 754.29, 1, 178102093854
1316.32, 753.943, 1, 178102124102
1315.93, 752.381, 1, 178102154255
1315.46, 751.589, 1, 178102184601
1315.29, 750.112, 1, 178102214658
1311.5, 743.801, 1, 178102244908
1307.42, 737.831, 1, 178102275157
1303.11, 732.886, 1, 178102305502
1298.93, 729.31, 1, 178102335752
1295.07, 724.185, 1, 178102365905
1292.16, 715.855, 1, 178102395942
1287.54, 711.568, 1, 178102426288
1283.06, 713.52, 1, 178102456345
1278.41, 713.577, 1, 178102486691
1275.44, 712.916, 1, 178102516959
1274.27, 710.412, 1, 178102547112
1273, 705.913, 1, 178102577379
1272.11, 704.146, 1, 178102607513
1270.54, 698.738, 1, 178102637859
1200, 684.882, 1, 178102668178
1083.5, 663.276, 1, 178102698336
989.554, 651.683, 1, 178102728507
934.689, 634.722, 1, 178102758756
905.942, 619.835, 1, 178102789019
883.02, 613.172, 1, 178102819177
869.28, 611.661, 1, 178102849431
865.459, 605.883, 1, 178102879570
865.669, 598.202, 1, 178102909626
869.138, 593.309, 1, 178102939972
866.256, 591.819, 1, 178102970124
865.459, 583.495, 1, 178103000374
866.005, 578.093, 1, 178103030647
833.137, 555.278, 1, 178103060803
742.424, 500.98, 1, 178103090956
659.737, 446.556, 1, 178103121031
616.562, 419.396, 1, 178103151069
588.53, 402.414, 1, 178103181222
570.405, 380.695, 1, 178103211278
560.875, 374.775, 1, 178103241334
555.939, 375.419, 1, 178103271680
554.287, 373.773, 1, 178103301736
552.146, 375.148, 1, 178103331889
549.818, 379.469, 1, 178103362042
547.369, 378.456, 1, 178103392292
546.244, 377.792, 1, 178103422541
544.499, 375.505, 1, 178103452887
543.68, 374.045, 1, 178103482943
544.33, 372.035, 1, 178103512999
521.81, 373.952, 1, 178103543171
457.438, 381.083, 1, 178103573401
383.618, 398.125, 1, 178103603554
324.238, 412.283, 1, 178103633900
286.042, 415.222, 1, 178103664053
270.796, 416.497, 1, 178103694109
260.138, 419.014, 1, 178103724455
251.016, 423.564, 1, 178103754705
245.601, 424.999, 1, 178103784858
241.217, 424.453, 1, 178103815107
240.025, 425.177, 1, 178103845260
239.836, 426.448, 1, 178103875509
239.954, 428.042, 1, 178103905662
